0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
6.537061427841169e-14,6.290084336646624e-14,6.016702011408805e-14,5.777992649046321e-14,5.554362677840987e-14,5.344752286758853e-14,5.1518252128241814e-14,4.948315460629026e-14,4.757630290444767e-14,4.578870247117396e-14,4.560583172017124e-14,4.385265550774248e-14,4.2209016938475644e-14,4.066729245764648e-14,3.907687871192801e-14,3.757188398409342e-14,3.616081216506283e-14,3.483713866795847e-14,3.359483468591403e-14,3.242832701638187e-14,3.133246128068952e-14,3.030246824428861e-14,2.9333932969103946e-14,2.842276655304325e-14,2.7565180233278684e-14,2.6757661649545185e-14,2.599695308159275e-14,2.5280031491232573e-14,2.4539981793266248e-14,2.383910322505211e-14,2.317876365521279e-14,2.255635360211052e-14,2.1969449593430554e-14,2.141579978672695e-14,2.0893310766683495e-14,2.0400035419059476e-14,1.9934161790012508e-14,1.949400284744071e-14,1.9077987068232135e-14,1.8684649781914273e-14,1.8312625207217626e-14,1.7960639123555868e-14,1.7627502124430594e-14,1.7312103404331425e-14,1.7013405034864696e-14,1.6730436689639384e-14,1.6462290780901732e-14,1.6208117974069002e-14,1.5967123049195314e-14,1.573856108103323e-14,1.5521733911756113e-14,1.531598689259837e-14,1.5120705872672585e-14,1.4935314415050903e-14,1.475927122186791e-14,1.4592067751728327e-14,1.4433226014097476e-14,1.4282296526626728e-14,1.4138856422532003e-14,1.4002507696208807e-14,1.387287557624205e-14,1.3749607015860809e-14,1.3632369291703959e-14,1.3520848702509803e-14,1.341474936002616e-14,1.3313792065063843e-14,1.3217713262189514e-14,1.3126264067079432e-14,1.3039209361036682e-14,1.2956326947615759e-14,1.2877406766702523e-14,1.2802250161768438e-14,1.2730669196357745e-14,1.2662486016178447e-14,1.2597532253453555e-14,1.2535648470452243e-14,1.2476683639361018e-14,1.2420494655876618e-14,1.2366945884105378e-14,1.2315908730540567e-14,1.2267261245060636e-14,1.2220887747048764e-14,1.2176678474879239e-14,1.213452925714918e-14,1.2094341204156549e-14,1.2056020418238385e-14,1.2019477721686521e-14,1.1984628401053782e-14,1.1951391966751317e-14,1.1919691926918845e-14,1.1889455574623961e-14,1.1860613787515518e-14,1.1833100839119433e-14,1.1806854221023404e-14,1.1781814475251481e-14,1.1757925036178415e-14,1.1735132081380306e-14,1.1713384390859945e-14,1.1692633214124647e-14,1.1672832144630603e-14,1.1653937001140971e-14
5.911667128535529e-14,5.679154378269157e-14,5.461311588180717e-14,5.257109439827247e-14,5.057676625705884e-14,4.859799844460499e-14,4.6743754763922706e-14,4.500531038570475e-14,4.3374608074552e-14,4.304111880251442e-14,4.1446939118701975e-14,3.989184737272002e-14,3.8334677337579377e-14,3.687517094414419e-14,3.550650858889345e-14,3.422239143646492e-14,3.301699901450388e-14,3.188495041075188e-14,3.082126875795905e-14,2.9821348720127887e-14,2.888092671901307e-14,2.7996053662935255e-14,2.716306996102648e-14,2.6378582625197445e-14,2.5639444279573782e-14,2.4913288102305606e-14,2.4190411382823264e-14,2.3509524838227098e-14,2.286791244624582e-14,2.2263052719427502e-14,2.1692603598639194e-14,2.1154388588299806e-14,2.0646384027276737e-14,2.0166707398678052e-14,1.9713606590244223e-14,1.9285450024759915e-14,1.8880717586936032e-14,1.8497992279616395e-14,1.8135952547997912e-14,1.7793365215870555e-14,1.7469078982728628e-14,1.7162018435021135e-14,1.6871178528835243e-14,1.659561950497708e-14,1.6334462200761295e-14,1.6086883725872994e-14,1.58521134724504e-14,1.56294294320768e-14,1.5418154794688473e-14,1.5217654806520992e-14,1.502733386614807e-14,1.4846632839430412e-14,1.4675026575802815e-14,1.4512021609799295e-14,1.4357154033060138e-14,1.420998752329345e-14,1.4070111517786916e-14,1.3937139520092286e-14,1.3810707529444109e-14,1.3690472583333349e-14,1.3576111404442336e-14,1.3467319143866964e-14,1.336380821321001e-14,1.3265307198732816e-14,1.3171559851303981e-14,1.308232414638992e-14,1.29973714087949e-14,1.2916485497283188e-14,1.2839462044604568e-14,1.2766107748801795e-14,1.2696239712005138e-14,1.2629684823219894e-14,1.2566279181887302e-14,1.2505867559252792e-14,1.2448302894806461e-14,1.2393445825274473e-14,1.2341164243834854e-14,1.2291332887411148e-14,1.2243832950062307e-14,1.2198551720638636e-14,1.2155382243013238e-14,1.2114222997326427e-14,1.2074977600798345e-14,1.2037554526773761e-14,1.2001866840762392e-14,1.1967831952330256e-14,1.1935371381782041e-14,1.1904410540652306e-14,1.187487852509519e-14,1.1846707921328305e-14,1.1819834622347721e-14,1.1794197655186825e-14,1.1769739018044103e-14,1.1746403526652427e-14,1.1724138669306903e-14,1.170289447000901e-14,1.1682623359222413e-14,1.1663280051771017e-14,1.1644821431441602e-14,1.1627206441883572e-14,1.1610395983425777e-14
5.3769212652053445e-14,5.1765550555427254e-14,4.970687722464167e-14,4.7778671672064374e-14,4.597173688442955e-14,4.427758190563255e-14,4.268836444112219e-14,4.125605268189688e-14,3.9712104915350847e-14,3.9138194126557e-14,3.762685267522177e-14,3.6210113333880414e-14,3.48813764519103e-14,3.363454669878974e-14,3.246399189294355e-14,3.136450534401866e-14,3.033127139984259e-14,2.93598339169908e-14,2.844606739904642e-14,2.7586150569510644e-14,2.677654216712184e-14,2.601395877025783e-14,2.529535447430057e-14,2.455663255994864e-14,2.3854071801063826e-14,2.3192225418674913e-14,2.256846505913647e-14,2.198035047050986e-14,2.1425614884851814e-14,2.0902151604969352e-14,2.040800169231866e-14,1.994134266184468e-14,1.950047809785465e-14,1.9083828112571478e-14,1.8689920575885704e-14,1.8317383051082018e-14,1.796493537701297e-14,1.7631382842379725e-14,1.731560990250352e-14,1.7016574393274558e-14,1.6733302200884708e-14,1.6464882349522345e-14,1.6210462472462604e-14,1.59692446349532e-14,1.574048148000128e-14,1.5523472670633425e-14,1.531756160445065e-14,1.5122132378353156e-14,1.4936606983182267e-14,1.4760442709736898e-14,1.4593129749182302e-14,1.4434188972293973e-14,1.428316987328185e-14,1.4139648665128352e-14,1.4003226514461398e-14,1.3873527904976287e-14,1.375019911932886e-14,1.363290683025276e-14,1.3521336792413295e-14,1.3415192627205584e-14,1.3314194693340631e-14,1.3218079036645399e-14,1.3126596413035867e-14,1.303951137911052e-14,1.2956601445258864e-14,1.2877656286589265e-14,1.2802477007356026e-14,1.2730875454910067e-14,1.266267357951272e-14,1.2597702836642341e-14,1.2535803628688198e-14,1.247682478317061e-14,1.2420623064849136e-14,1.2367062719286531e-14,1.2316015045624316e-14,1.2267357996499111e-14,1.2220975803187916e-14,1.2176758624216646e-14,1.2134602215800697e-14,1.2094407622609666e-14,1.2056080887462195e-14,1.2019532778661214e-14,1.1984678533776153e-14,1.1951437618767252e-14,1.1919733501428466e-14,1.1889493438200779e-14,1.1860648273476656e-14,1.18331322505804e-14,1.180688283366764e-14,1.1781840539841794e-14,1.1757948780834948e-14,1.1735153713647116e-14,1.1713404099580227e-14,1.1692651171142657e-14,1.1672848506336565e-14,1.1653951909873747e-14,1.1635919300896975e-14,1.1618710606812464e-14,1.160228766286581e-14,1.1586614117118293e-14,1.1571655340503364e-14
4.892329087610525e-14,4.703880027440096e-14,4.527285092260607e-14,4.361715063178772e-14,4.206403863207494e-14,4.0573491858753874e-14,3.906842186214703e-14,3.7656872272147826e-14,3.6332360425039e-14,3.5580482583965626e-14,3.428878634279608e-14,3.30766173003323e-14,3.1938506799336945e-14,3.086940010700687e-14,2.986462276129694e-14,2.891984979144609e-14,2.8031077558857363e-14,2.7194597987434482e-14,2.640697497331751e-14,2.566502278288925e-14,2.494112703320568e-14,2.421543290121496e-14,2.3532023168151862e-14,2.2888150107985364e-14,2.2281264047114825e-14,2.1708997857455204e-14,2.1169152737802395e-14,2.0659685171912567e-14,2.0178694961686105e-14,1.972441424289568e-14,1.929519739912283e-14,1.8889511797044376e-14,1.850592927300736e-14,1.814311830701328e-14,1.7799836825853643e-14,1.747492558225321e-14,1.7167302061529712e-14,1.6875954871512888e-14,1.6599938575319018e-14,1.633836893008554e-14,1.6090418497964582e-14,1.585531259858375e-14,1.5632325574832794e-14,1.5420777346250174e-14,1.5220030226484618e-14,1.502948598331353e-14,1.4848583121530413e-14,1.4676794370682322e-14,1.4513624361161803e-14,1.4358607473547332e-14,1.421130584735534e-14,1.4071307536525292e-14,1.3938224800017717e-14,1.3811692516871557e-14,1.3691366715950933e-14,1.3576923211418777e-14,1.3468056335713274e-14,1.3364477762478283e-14,1.3265915412516626e-14,1.3172112436400417e-14,1.3082826267889958e-14,1.2997827742786375e-14,1.2916900278276738e-14,1.2839839108227998e-14,1.2766450570249746e-14,1.2696551440679458e-14,1.2629968313949741e-14,1.256653702307733e-14,1.2506102098270662e-14,1.2448516260888898e-14,1.2393639950201432e-14,1.2341340880595818e-14,1.2291493627064137e-14,1.2243979236965642e-14,1.2198684866216881e-14,1.2155503438202376e-14,1.2114333323828319e-14,1.2075078041261545e-14,1.2037645974005682e-14,1.2001950106067432e-14,1.196790777305882e-14,1.1935440428167037e-14,1.190447342200191e-14,1.1874935795403942e-14,1.1846760084362433e-14,1.1819882136255013e-14,1.1794240936676508e-14,1.1769778446177652e-14,1.1746439446282267e-14,1.1724171394196385e-14,1.1702924285663703e-14,1.168265052546008e-14,1.1663304805054603e-14,1.1644843986997723e-14,1.1627226995626357e-14,1.1610414713704374e-14,1.1594369884642058e-14,1.1579057019962127e-14,1.1564442311702329e-14,1.1550493549464306e-14,1.1537180041838273e-14
4.466402521941454e-14,4.303981215220303e-14,4.152822668205923e-14,3.9958045856283376e-14,3.848630196695183e-14,3.710611857762024e-14,3.581114323748783e-14,3.4992358082007256e-14,3.3734187229414675e-14,3.255348829609173e-14,3.144492422681309e-14,3.040356360773082e-14,2.942484746364962e-14,2.85045589176805e-14,2.7638795457447008e-14,2.682394357546663e-14,2.6056655572593992e-14,2.533382833269783e-14,2.4598463958724806e-14,2.38916777178138e-14,2.3226046173249964e-14,2.2598893643149628e-14,2.2007737782563296e-14,2.145027437223868e-14,2.0924363380445155e-14,2.0428016186507987e-14,1.9959383864764147e-14,1.9516746436781906e-14,1.9098503007974882e-14,1.870316271226412e-14,1.832933639527192e-14,1.7975728972733583e-14,1.7641132406445854e-14,1.7324419245188274e-14,1.702453668270277e-14,1.6740501089042395e-14,1.6471392975440974e-14,1.621635235634797e-14,1.5974574475449267e-14,1.5745305865383895e-14,1.552784071349645e-14,1.5321517508358088e-14,1.512571594396824e-14,1.4939854060533748e-14,1.4763385602530077e-14,1.4595797576397122e-14,1.443660799172332e-14,1.4285363771142146e-14,1.414163881541313e-14,1.4005032211299751e-14,1.3875166570896229e-14,1.375168649200463e-14,1.363425713003086e-14,1.352256287265972e-14,1.3416306109292982e-14,1.3315206087895558e-14,1.3218997852499578e-14,1.3127431255168797e-14,1.3040270036731692e-14,1.2957290971054153e-14,1.2878283068046243e-14,1.2803046830985264e-14,1.2731393564092074e-14,1.2663144726623358e-14,1.2598131330039962e-14,1.2536193375084769e-14,1.2477179325853972e-14,1.2420945618174957e-14,1.2367356199814748e-14,1.2316282100236127e-14,1.226760102779569e-14,1.2221196992441223e-14,1.2176959952114735e-14,1.2134785481205349e-14,1.2094574459521899e-14,1.2056232780371397e-14,1.2019671076435879e-14,1.1984804462238329e-14,1.1951552292078477e-14,1.1919837932402304e-14,1.1889588547645509e-14,1.1860734898661457e-14,1.183321115290906e-14,1.1806954705635703e-14,1.1781906011345384e-14,1.1758008424892978e-14,1.173520805159256e-14,1.1713453605770639e-14,1.169269627723536e-14,1.1672889605169448e-14,1.1653989358988705e-14,1.163595342573951e-14,1.1618741703637682e-14,1.1602316001378202e-14,1.1586639942870078e-14,1.1571678877073794e-14,1.155739979264025e-14,1.1543771237069637e-14,1.1530763240127555e-14,1.1518347241272239e-14,1.150649602086295e-14
4.096866789053389e-14,3.942654604916307e-14,3.798131774577049e-14,3.662621374217099e-14,3.535497819607697e-14,3.416182769433323e-14,3.322612146765114e-14,3.2072833014580375e-14,3.087021009915793e-14,2.985088265836509e-14,2.889319423712311e-14,2.7992973079218258e-14,2.7273724868164412e-14,2.6349778670898926e-14,2.5599922304147854e-14,2.4893723123101303e-14,2.422833790254762e-14,2.3588552231423163e-14,2.2938999977963216e-14,2.2327023064813122e-14,2.175019151554705e-14,2.1206250586932827e-14,2.0693106949829526e-14,2.0208816034189467e-14,1.9751570435315863e-14,1.931968928793972e-14,1.8911608523209524e-14,1.8525871931418212e-14,1.8161122960298752e-14,1.7816097185073123e-14,1.7489615392198717e-14,1.7180577223981166e-14,1.6887955335960777e-14,1.6610790023279867e-14,1.6348184276140384e-14,1.6099299228003857e-14,1.5863349963402276e-14,1.5639601655150625e-14,1.542736600340659e-14,1.5225997951435567e-14,1.5034892655133157e-14,1.4853482685352016e-14,1.468123544389523e-14,1.4517650775689842e-14,1.436225876115778e-14,1.4214617674171e-14,1.4074312092224364e-14,1.3940951146597131e-14,1.3814166901309355e-14,1.369361285062469e-14,1.357896252571249e-14,1.3469908201868697e-14,1.336615969841259e-14,1.3267443264031481e-14,1.3173500540944415e-14,1.3084087601802251e-14,1.2998974053741318e-14,1.2917942204464866e-14,1.284078628564385e-14,1.2767311729311082e-14,1.2697334493272167e-14,1.2630680431876813e-14,1.2567184708787037e-14,1.2506691248647094e-14,1.2449052224805955e-14,1.2394127580468283e-14,1.2341784580856431e-14,1.2291897394155353e-14,1.224434669918614e-14,1.2199019317912975e-14,1.21558078710348e-14,1.2114610455047398e-14,1.207533033928444e-14,1.2037875681560033e-14,1.2002159261138718e-14,1.1968098227855318e-14,1.1935613866294367e-14,1.1904631374020386e-14,1.1875079652924556e-14,1.184689111282184e-14,1.1820001486496104e-14,1.1794349655448655e-14,1.1769877485659515e-14,1.1746529672720106e-14,1.172425359574153e-14,1.1702999179485022e-14,1.16827187641996e-14,1.1663366982688268e-14,1.164490064415683e-14,1.1627278624430411e-14,1.161046176215073e-14,1.1594412760593788e-14,1.1579096094771499e-14,1.1564477923503477e-14,1.1550526006166008e-14,1.1537209623844354e-14,1.1524499504632559e-14,1.151236775284145e-14,1.1500787781890955e-14,1.1489734250677134e-14,1.1479183003217548e-14
3.75741543516049e-14,3.623647234313878e-14,3.498185730803845e-14,3.3804585357229154e-14,3.269935952676364e-14,3.164647616465063e-14,3.0584790121523066e-14,2.958786158416517e-14,2.8651247449775595e-14,2.7770843823330553e-14,2.6942857879257205e-14,2.616378219950155e-14,2.543037136104767e-14,2.4703577218569257e-14,2.398617779058481e-14,2.3311037605235376e-14,2.26753626081235e-14,2.207656509692062e-14,2.151224705118106e-14,2.098018490047249e-14,2.0478315600786894e-14,2.0004723901330087e-14,1.9557630694771636e-14,1.9135382353980457e-14,1.873644096727025e-14,1.8359375392324685e-14,1.8002853056345292e-14,1.7665632436638344e-14,1.7346556161899263e-14,1.7044544679923037e-14,1.6758590442422668e-14,1.648775256212433e-14,1.6231151901372354e-14,1.5987966555159994e-14,1.575742769484043e-14,1.5538815741798465e-14,1.5331456843108493e-14,1.5134719623694113e-14,1.4948012191764245e-14,1.4770779376352012e-14,1.460250017764505e-14,1.444268541248833e-14,1.4290875538977726e-14,1.4146638645460854e-14,1.4009568590532488e-14,1.3879283281768399e-14,1.3755423081993691e-14,1.3637649332839935e-14,1.352564298621775e-14,1.3419103335126408e-14,1.3317746835946543e-14,1.3221306015022394e-14,1.3129528452942591e-14,1.3042175840477752e-14,1.2959023100635071e-14,1.2879857571747787e-14,1.2804478246935742e-14,1.2732695065655329e-14,1.266432825340638e-14,1.2599207705982811e-14,1.2537172414945784e-14,1.2478069931265486e-14,1.2421755864321751e-14,1.2368093413678011e-14,1.2316952931247708e-14,1.2268211511660258e-14,1.2221752608805643e-14,1.2177465676694593e-14,1.2135245832915968e-14,1.2094993543105568e-14,1.2056614324962502e-14,1.2020018470461277e-14,1.1985120785009826e-14,1.1951840342398983e-14,1.1920100254474626e-14,1.1889827454544307e-14,1.1860952493602758e-14,1.183340934852876e-14,1.1807135241467465e-14,1.1782070469669766e-14,1.1758158245112723e-14,1.173534454327388e-14,1.1713577960476735e-14,1.1692809579266195e-14,1.1672992841310684e-14,1.1654083427362932e-14,1.1636039143843844e-14,1.1618819815643795e-14,1.1602387184763563e-14,1.1586704814442654e-14,1.1571737998446576e-14,1.1557453675206508e-14,1.1543820346525206e-14,1.1530808000581858e-14,1.1518388038985999e-14,1.1506533207646909e-14,1.1495217531239849e-14,1.1484416251064552e-14,1.1474105766104303e-14,1.1464263577105997e-14,1.1454868233512861e-14
3.471495004345372e-14,3.354558141738251e-14,3.240899428807409e-14,3.1292411343419784e-14,3.024509220398099e-14,2.9262184565373264e-14,2.833921511299446e-14,2.7472057355986986e-14,2.6656902352007393e-14,2.5890232053664437e-14,2.5168795032909722e-14,2.4436303139262258e-14,2.373063597777404e-14,2.3066816351089976e-14,2.2442047695479777e-14,2.1853743022687426e-14,2.129950769055727e-14,2.0777123688038462e-14,2.028453529537655e-14,1.9819835993412752e-14,1.9381256507786196e-14,1.896715388458814e-14,1.857600150374914e-14,1.820637994524805e-14,1.7856968631198883e-14,1.7526538174079278e-14,1.721394336788249e-14,1.691811676487041e-14,1.6638062785936403e-14,1.6372852317409177e-14,1.6121617751489918e-14,1.5883548431460855e-14,1.565788646637233e-14,1.5443922883146446e-14,1.524099408695838e-14,1.5048478603403946e-14,1.4865794078358886e-14,1.4692394513606992e-14,1.452776771828182e-14,1.437143295795049e-14,1.4222938784785163e-14,1.4081861033735532e-14,1.3947800970946103e-14,1.38203835818713e-14,1.3699255987638593e-14,1.3584085979206723e-14,1.3474560659772489e-14,1.337038518670335e-14,1.3271281605022098e-14,1.3176987765151984e-14,1.3087256318251133e-14,1.3001853783030069e-14,1.292055967846124e-14,1.2843165717258404e-14,1.2769475055431469e-14,1.2699301593612628e-14,1.2632469326205384e-14,1.2568811734733074e-14,1.2508171222060036e-14,1.245039858442972e-14,1.2395352518511352e-14,1.234289916087356e-14,1.2292911657509932e-14,1.2245269761231236e-14,1.2199859454912137e-14,1.2156572598739123e-14,1.2115306599751543e-14,1.2075964102100972e-14,1.2038452696576293e-14,1.2002684648053589e-14,1.1968576639632922e-14,1.1936049532318226e-14,1.1905028139183096e-14,1.1875441013044739e-14,1.1847220246741492e-14,1.1820301285176361e-14,1.1794622748350817e-14,1.1770126264670051e-14,1.1746756313852895e-14,1.1724460078828128e-14,1.1703187306042989e-14,1.1682890173650776e-14,1.1663523167082077e-14,1.1645042961538942e-14,1.162740831098345e-14,1.161057994322184e-14,1.159452046071264e-14,1.157919424675267e-14,1.1564567376718166e-14,1.1550607534059962e-14,1.1537283930771672e-14,1.1524567232068501e-14,1.1512429485031416e-14,1.1500844050987453e-14,1.148978554141166e-14,1.1479229757150068e-14,1.1469153630775652e-14,1.145953517190123e-14,1.145035341528428e-14,1.1441588371568804e-14,1.1433220980518988e-14
3.214996978595488e-14,3.1037764321977104e-14,2.999552151859299e-14,2.9018249461230656e-14,2.8101354210311126e-14,2.7240605350020977e-14,2.6432104681618506e-14,2.5672257766469215e-14,2.4957748051681213e-14,2.4223747058480314e-14,2.3524726970233525e-14,2.286764121268398e-14,2.2249640146506615e-14,2.1668092135996992e-14,2.1120565230871016e-14,2.060481048956257e-14,2.0118746791407265e-14,1.9660446999416956e-14,1.9228125348357527e-14,1.882012594465107e-14,1.8434912275339665e-14,1.8071057633061584e-14,1.7727236372795e-14,1.740221592409617e-14,1.7094849489776174e-14,1.6804069368490252e-14,1.6528880844620017e-14,1.626835659416999e-14,1.6021631560228196e-14,1.5787898255905062e-14,1.556640245660989e-14,1.5356439247089317e-14,1.515734939187468e-14,1.496851600069786e-14,1.4789361463068247e-14,1.4619344628583927e-14,1.4457958211703112e-14,1.4304726401648793e-14,1.4159202659881417e-14,1.4020967689168743e-14,1.3889627559725034e-14,1.3764811979199151e-14,1.3646172694474773e-14,1.3533382014318943e-14,1.3426131442888204e-14,1.3324130414983154e-14,1.3227105124743089e-14,1.3134797440198537e-14,1.3046963896759264e-14,1.2963374763314316e-14,1.2883813175165451e-14,1.2808074328510101e-14,1.2735964731640424e-14,1.2667301508434764e-14,1.2601911750090793e-14,1.2539631911389218e-14,1.2480307248086623e-14,1.2423791292318031e-14,1.2369945363147046e-14,1.231863810963624e-14,1.2269745084024517e-14,1.2223148342794103e-14,1.2178736073588167e-14,1.2136402246103665e-14,1.2096046285233214e-14,1.2057572764866498e-14,1.2020891120886524e-14,1.1985915382010748e-14,1.1952563917231798e-14,1.1920759198708491e-14,1.18904275790462e-14,1.1861499081986058e-14,1.1833907205596953e-14,1.1807588737132077e-14,1.1782483578774423e-14,1.1758534583553066e-14,1.1735687400764833e-14,1.1713890330284539e-14,1.1693094185191792e-14,1.1673252162183284e-14,1.1654319719277739e-14,1.1636254460355251e-14,1.1619016026105331e-14,1.1602565990987407e-14,1.1586867765835204e-14,1.1571886505761587e-14,1.1557589023043942e-14,1.154394370469189e-14,1.1530920434418972e-14,1.1518490518758675e-14,1.1506626617082172e-14,1.1495302675291152e-14,1.148449386297377e-14,1.1474176513825506e-14,1.1464328069149372e-14,1.1454927024261568e-14,1.1445952877639912e-14,1.1437386082662229e-14,1.1429208001791551e-14,1.142140086307371e-14,1.1413947718821151e-14
2.987274133336929e-14,2.888919424394552e-14,2.7967616991453168e-14,2.7078648241963516e-14,2.6292938590892057e-14,2.553198435023806e-14,2.4817234038651437e-14,2.40879435305435e-14,2.3388305103617364e-14,2.273140429303207e-14,2.211426617739864e-14,2.1534149525316915e-14,2.098852668787767e-14,2.047506532008807e-14,1.9991611761404695e-14,1.953617592107599e-14,1.9106917528171958e-14,1.870213361912342e-14,1.8320247147400908e-14,1.7959796610727945e-14,1.7619426601024292e-14,1.7297879191192715e-14,1.6993986080966557e-14,1.6706661431395576e-14,1.643489532422335e-14,1.6177747788462772e-14,1.5934343341958403e-14,1.5703866000688363e-14,1.5485554713048868e-14,1.5278699180425874e-14,1.5082636029029503e-14,1.4896745301284556e-14,1.472044723806781e-14,1.4553199325790665e-14,1.4394493584771205e-14,1.424385407754873e-14,1.4100834617789155e-14,1.39650166622317e-14,1.3836007369755742e-14,1.371343781311756e-14,1.3596961330236655e-14,1.3486252003112797e-14,1.338100325354225e-14,1.3280926545784127e-14,1.3185750187217861e-14,1.3095218218837214e-14,1.300908938815583e-14,1.29271361977593e-14,1.2849144023337129e-14,1.2774910295570816e-14,1.270424374074579e-14,1.2636963675401863e-14,1.2572899350741921e-14,1.2511889342886807e-14,1.2453780985398689e-14,1.2398429840799373e-14,1.2345699208086593e-14,1.2295459663502756e-14,1.2247588632039979e-14,1.2201969987373694e-14,1.2158493678107311e-14,1.2117055378383856e-14,1.2077556161078523e-14,1.2039902191930479e-14,1.2004004443103981e-14,1.19697784247893e-14,1.1937143933563913e-14,1.1906024816335146e-14,1.187634874877732e-14,1.1848047027261e-14,1.1821054373348845e-14,1.1795308750003523e-14,1.177075118871778e-14,1.1747325626836528e-14,1.1724978754394975e-14,1.170365986984748e-14,1.1683320744107405e-14,1.1663915492360843e-14,1.1645400453156049e-14,1.1627734074305981e-14,1.1610876805174762e-14,1.1594790994948889e-14,1.1579440796522273e-14,1.1564792075649947e-14,1.1550812325049189e-14,1.1537470583148726e-14,1.152473735720714e-14,1.1512584550540371e-14,1.1500985393615532e-14,1.1489914378784498e-14,1.1479347198445466e-14,1.1469260686434645e-14,1.1459632762462966e-14,1.1450442379424525e-14,1.1441669473414651e-14,1.1433294916305588e-14,1.1425300470737346e-14,1.1417668747390123e-14,1.1410383164412946e-14,1.1403427908890766e-14,1.1396787900239542e-14
2.798268779334951e-14,2.7101384533596566e-14,2.627603353709281e-14,2.5502574040126e-14,2.4777276052847235e-14,2.406225529482166e-14,2.3351466643608863e-14,2.2685255000211517e-14,2.2060417620784052e-14,2.1474011010457733e-14,2.092332815573432e-14,2.040587783452778e-14,1.9919365814987665e-14,1.9461677770700142e-14,1.903086375495273e-14,1.8625124090596938e-14,1.8242796544763172e-14,1.7882344669363062e-14,1.7542347199039897e-14,1.7221488408065902e-14,1.6918549336701152e-14,1.6632399805780837e-14,1.6361991145840168e-14,1.610634957397176e-14,1.5864570157885912e-14,1.5635811312358355e-14,1.5419289778444155e-14,1.521427604055456e-14,1.5020090140772763e-14,1.4836097853663158e-14,1.466170718834038e-14,1.449636518774234e-14,1.4339554997923876e-14,1.4190793182785102e-14,1.4049627261993317e-14,1.3915633451975416e-14,1.3788414591769873e-14,1.3667598237252944e-14,1.3552834908811192e-14,1.3443796478937832e-14,1.3340174687499063e-14,1.32416797735612e-14,1.3148039213702977e-14,1.305899655767031e-14,1.2974310353073671e-14,1.2893753151589112e-14,1.2817110589811856e-14,1.2744180538533212e-14,1.2674772314773483e-14,1.2608705951412268e-14,1.2545811519717713e-14,1.2485928500492913e-14,1.2428905199935169e-14,1.2374598206645777e-14,1.2322871886538133e-14,1.2273597912673278e-14,1.2226654827307248e-14,1.2181927633666578e-14,1.21393074151786e-14,1.2098690980075091e-14,1.2059980529461468e-14,1.2023083347102661e-14,1.198791150932052e-14,1.1954381613529634e-14,1.1922414524057663e-14,1.1891935134006076e-14,1.1862872142006376e-14,1.1835157842818301e-14,1.1808727930799456e-14,1.1783521315351968e-14,1.1759479947520993e-14,1.1736548656984051e-14,1.171467499872782e-14,1.1693809108762795e-14,1.1673903568275045e-14,1.1654913275659126e-14,1.1636795325917393e-14,1.161950889694896e-14,1.1603015142285993e-14,1.1587277089867393e-14,1.1572259546468885e-14,1.1557929007435968e-14,1.1544253571390954e-14,1.1531202859608216e-14,1.1518747939773188e-14,1.150686125385996e-14,1.1495516549880593e-14,1.1484688817275773e-14,1.1474354225732023e-14,1.1464490067224799e-14,1.1455074701100093e-14,1.144608750201939e-14,1.1437508810604186e-14,1.1429319886626653e-14,1.1421502864603036e-14,1.1414040711655125e-14,1.1406917187513864e-14,1.1400116806546716e-14,1.1393624801697903e-14,1.138742709023721e-14,1.1381510241219526e-14
